SAS_ID	PROJECT	PREDDECESSOR_MOM_ID	PREDECESSOR_SAS_ID	PREDECESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	FREQ_RES	TIME_RES	CHANNEL_WIDTH	CLOCK	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	DEMIXING
186578	LC0_003	319904	319904	Interferometer - 110-190 MHz	CasaStorageManagers	0.00411983872	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
186579	LC0_003	319904	319904	Interferometer - 110-190 MHz	CasaStorageManagers	0.00411983872	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
185967	LC0_039	319075	319075	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185968	LC0_039	319078	319078	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462204928	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185969	LC0_039	319078	319078	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699629568	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
185970	LC0_039	319083	319083	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185971	LC0_039	319086	319086	Interferometer - 110-190 MHz	CasaStorageManagers	0.02463107072	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185972	LC0_039	319086	319086	Interferometer - 110-190 MHz	CasaStorageManagers	0.00700054528	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
185973	LC0_039	319091	319091	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185974	LC0_039	319094	319094	Interferometer - 110-190 MHz	CasaStorageManagers	0.0246183424	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185975	LC0_039	319094	319094	Interferometer - 110-190 MHz	CasaStorageManagers	0.0069961216	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
185976	LC0_039	319099	319099	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185977	LC0_039	319102	319102	Interferometer - 110-190 MHz	CasaStorageManagers	0.02461901824	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185978	LC0_039	319102	319102	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699604992	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
185979	LC0_039	319107	319107	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185980	LC0_039	319110	319110	Interferometer - 110-190 MHz	CasaStorageManagers	0.02461976576	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185981	LC0_039	319110	319110	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699604992	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
185982	LC0_039	319115	319115	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185983	LC0_039	319118	319118	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462002176	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185984	LC0_039	319118	319118	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699615232	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
185985	LC0_039	319123	319123	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185986	LC0_039	319126	319126	Interferometer - 110-190 MHz	CasaStorageManagers	0.0246194688	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185987	LC0_039	319126	319126	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699604992	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
185988	LC0_039	319131	319131	Interferometer - 110-190 MHz	CasaStorageManagers	0.00253709312	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
185989	LC0_039	319134	319134	Interferometer - 110-190 MHz	CasaStorageManagers	0.02461970432	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
185990	LC0_039	319134	319134	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699604992	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
187187	LC0_015	319063	319063	Interferometer - 10-90 MHz	CasaStorageManagers	3.9656034816	1.6175E+002,1.2340000000000001E+002	5.80833333333333E+001,4.8217500000000001E+001		12207.031248	1.006633	3051.757812	200		26999	LBA Outer	38	0	244	1
187186	LC0_015	319063	319063	Interferometer - 10-90 MHz	CasaStorageManagers	3.96556366848	1.6175E+002,1.2340000000000001E+002	5.80833333333333E+001,4.8217500000000001E+001		12207.031248	1.006633	3051.757812	200		26999	LBA Outer	38	0	244	1
187172	LC0_039	320542	320542	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
187173	LC0_039	320545	320545	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462230528	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
187174	LC0_039	320545	320545	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699715584	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
187175	LC0_039	320550	320550	Interferometer - 110-190 MHz	CasaStorageManagers	0.00252370944	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	378	1
187176	LC0_039	320553	320553	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462195712	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
187177	LC0_039	320553	320553	Interferometer - 110-190 MHz	CasaStorageManagers	0.006997248	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
187178	LC0_039	320558	320558	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
187179	LC0_039	320561	320561	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462204928	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
187180	LC0_039	320561	320561	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699715584	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
187181	LC0_039	320566	320566	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188330	LC0_003	321492	321492	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	1.23400291666E+002	4.8217383333299999E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188331	LC0_003	321495	321495	Interferometer - 110-190 MHz	CasaStorageManagers	0.00411983872	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188332	LC0_003	321495	321495	Interferometer - 110-190 MHz	CasaStorageManagers	0.0041217536	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188318	LC0_003	321529	321529	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	2.1283583333300001E+002	5.2202500000000001E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188333	LC0_003	321501	321501	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	1.23400291666E+002	4.8217383333299999E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188319	LC0_003	321532	321532	Interferometer - 110-190 MHz	CasaStorageManagers	0.004119808	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188334	LC0_003	321504	321504	Interferometer - 110-190 MHz	CasaStorageManagers	0.00411983872	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188320	LC0_003	321532	321532	Interferometer - 110-190 MHz	CasaStorageManagers	0.00412168192	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188335	LC0_003	321504	321504	Interferometer - 110-190 MHz	CasaStorageManagers	0.00412188672	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188321	LC0_003	321538	321538	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	2.1283583333300001E+002	5.2202500000000001E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188336	LC0_003	321510	321510	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	1.23400291666E+002	4.8217383333299999E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188322	LC0_003	321541	321541	Interferometer - 110-190 MHz	CasaStorageManagers	0.004119808	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188337	LC0_003	321513	321513	Interferometer - 110-190 MHz	CasaStorageManagers	0.004119808	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188323	LC0_003	321541	321541	Interferometer - 110-190 MHz	CasaStorageManagers	0.00412172288	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188338	LC0_003	321513	321513	Interferometer - 110-190 MHz	CasaStorageManagers	0.00412172288	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188324	LC0_003	321547	321547	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	2.1283583333300001E+002	5.2202500000000001E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188339	LC0_003	321519	321519	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	1.23400291666E+002	4.8217383333299999E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188325	LC0_003	321550	321550	Interferometer - 110-190 MHz	CasaStorageManagers	0.004119808	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188340	LC0_003	321522	321522	Interferometer - 110-190 MHz	CasaStorageManagers	0.00411983872	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188341	LC0_003	321522	321522	Interferometer - 110-190 MHz	CasaStorageManagers	0.00412168192	1.4625416666999999E+002,1.3059166667E+002,1.6191666667000001E+002	5.1200000000000003E+001,4.4316666667E+001,5.8083333334999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188327	LC0_003	321556	321556	Interferometer - 110-190 MHz	CasaStorageManagers	0.00093175808	2.1283583333300001E+002	5.2202500000000001E+001		48828.124992	10.06632	3051.757812	200		118	HBA Dual Inner	37	0	121	1
188328	LC0_003	321559	321559	Interferometer - 110-190 MHz	CasaStorageManagers	0.00411987968	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188329	LC0_003	321559	321559	Interferometer - 110-190 MHz	CasaStorageManagers	0.00412168192	1.9960416666699999E+002,1.85E+002,2.13704166665E+002	5.0100000000000001E+001,4.7116666666999997E+001,5.3083333332999999E+001		48828.124992	10.06632	3051.757812	200		658	HBA Dual Inner	37	0	121	1
188939	DDT1_001	322449	322449	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188940	DDT1_001	322452	322452	Interferometer - 110-190 MHz	CasaStorageManagers	0.0246233088	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188941	DDT1_001	322452	322452	Interferometer - 110-190 MHz	CasaStorageManagers	0.006997248	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188942	DDT1_001	322457	322457	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188943	DDT1_001	322460	322460	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462199808	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188944	DDT1_001	322460	322460	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699715584	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188945	DDT1_001	322465	322465	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188946	DDT1_001	322468	322468	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462377984	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188947	DDT1_001	322468	322468	Interferometer - 110-190 MHz	CasaStorageManagers	0.006997248	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188949	DDT1_001	322476	322476	Interferometer - 110-190 MHz	CasaStorageManagers	0.02463393792	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188950	DDT1_001	322476	322476	Interferometer - 110-190 MHz	CasaStorageManagers	0.0070004736	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188951	DDT1_001	322481	322481	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188952	DDT1_001	322484	322484	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462328832	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188953	DDT1_001	322484	322484	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699734016	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188954	DDT1_001	322489	322489	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188955	DDT1_001	322492	322492	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462327808	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188956	DDT1_001	322492	322492	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699718656	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188957	DDT1_001	322497	322497	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188958	DDT1_001	322500	322500	Interferometer - 110-190 MHz	CasaStorageManagers	0.02462420992	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188959	DDT1_001	322500	322500	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699721728	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188960	DDT1_001	322505	322505	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188961	DDT1_001	322508	322508	Interferometer - 110-190 MHz	CasaStorageManagers	0.0246243328	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	380	1
188962	DDT1_001	322508	322508	Interferometer - 110-190 MHz	CasaStorageManagers	0.00699727872	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	38	0	108	1
188662	LC1_023	321763	321763	Interferometer - 110-190 MHz	CasaStorageManagers	0.00253704192	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188663	LC1_023	321766	321766	Interferometer - 110-190 MHz	CasaStorageManagers	0.022393528645	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	378	1
188664	LC1_023	321769	321769	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025229312	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	379	1
188665	LC1_023	321772	321772	Interferometer - 110-190 MHz	CasaStorageManagers	0.02227268608	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	375	1
188666	LC1_023	321775	321775	Interferometer - 110-190 MHz	CasaStorageManagers	0.00250368	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	375	1
188667	LC1_023	321778	321778	Interferometer - 110-190 MHz	CasaStorageManagers	0.0225110546	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	380	1
188668	LC1_023	321781	321781	Interferometer - 110-190 MHz	CasaStorageManagers	0.00253565952	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188669	LC1_023	321784	321784	Interferometer - 110-190 MHz	CasaStorageManagers	0.02245075968	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	378	1
188670	LC1_023	321787	321787	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025362944	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188671	LC1_023	321790	321790	Interferometer - 110-190 MHz	CasaStorageManagers	0.02257040384	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	380	1
188672	LC1_023	321793	321793	Interferometer - 110-190 MHz	CasaStorageManagers	0.0025370624	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188673	LC1_023	321796	321796	Interferometer - 110-190 MHz	CasaStorageManagers	0.0225723904	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	380	1
188674	LC1_023	321799	321799	Interferometer - 110-190 MHz	CasaStorageManagers	0.002530132562	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188675	LC1_023	321802	321802	Interferometer - 110-190 MHz	CasaStorageManagers	0.02252812288	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	379	1
188676	LC1_023	321805	321805	Interferometer - 110-190 MHz	CasaStorageManagers	0.002523341092	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	379	1
188677	LC1_023	321808	321808	Interferometer - 110-190 MHz	CasaStorageManagers	0.02264662016	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	380	1
188678	LC1_023	321811	321811	Interferometer - 110-190 MHz	CasaStorageManagers	0.00249703424	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	374	1
188679	LC1_023	321814	321814	Interferometer - 110-190 MHz	CasaStorageManagers	0.02227533824	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	375	1
188680	LC1_023	321817	321817	Interferometer - 110-190 MHz	CasaStorageManagers	0.00252982272	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	379	1
188681	LC1_023	321820	321820	Interferometer - 110-190 MHz	CasaStorageManagers	0.02221606912	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	374	1
188682	LC1_023	321823	321823	Interferometer - 110-190 MHz	CasaStorageManagers	0.002533673285	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	38	0	380	1
188683	LC1_023	321826	321826	Interferometer - 110-190 MHz	CasaStorageManagers	0.02227647488	2.8795654166999998E+002	4.9994166666700002E+000		48828.124992	10.06632	3051.757812	200		1109	HBA Dual Inner	38	0	375	1
189351	DDT1_001	322758	322758	Interferometer - 110-190 MHz	CasaStorageManagers	0.00210816	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	36	0	375	1
189352	DDT1_001	322761	322761	Interferometer - 110-190 MHz	CasaStorageManagers	0.02188296192	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	36	0	375	1
189353	DDT1_001	322761	322761	Interferometer - 110-190 MHz	CasaStorageManagers	0.00624318464	2.8722115416999998E+002,2.8879812500000003E+002	9.4013611099999999E+000,1.0962444440000001E+001		48828.124992	10.06632	3051.757812	200		1199	HBA Dual Inner	36	0	107	1
189354	DDT1_001	322766	322766	Interferometer - 110-190 MHz	CasaStorageManagers	0.00210816	2.773824204E+002	4.8746155600000002E+001		48828.124992	10.06632	3051.757812	200		88	HBA Dual Inner	36	0	375	1
