MOM_ID	SAS_ID	PROJECT	OBSERVATION_TYPE	SUCCESSOR_MOM_ID	SUCCESSOR_SAS_ID	SUCCESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	CHANNELWIDTH	CLOCK	TIME_RES	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	Size dysco compr [TB]	Expected compression time if LBA per subband	Expected compression time if HBA per subband	Expected compression time per dataset [HR]
373009	215075	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373012	215076	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373015	215077	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373018	215078	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373021	215079	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373024	215080	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373027	215081	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373030	215082	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373033	215083	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373036	215084	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373039	215085	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373042	215086	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373045	215087	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365378	212699	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,859386368	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2234404557	1799,875	10439,275	1061,326292
373048	215088	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,859386368	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2234404557	1799,875	10439,275	1061,326292
365380	212700	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373051	215089	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365382	212701	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373054	215090	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365384	212702	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373057	215091	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373060	215092	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373063	215093	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
373066	215094	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
373069	215095	LC1_018	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8765083333000001E+002	4,1643888889999999E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365386	212703	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365388	212704	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365390	212705	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365392	212706	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365394	212707	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365396	212708	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365398	212709	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365400	212710	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365402	212711	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365404	212712	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365406	212713	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365408	212714	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365410	212715	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365412	212716	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365414	212717	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365416	212718	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365418	212719	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8570318848	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,22282829	1799,875	10439,275	1061,326292
365420	212720	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365422	212721	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365424	212722	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365426	212723	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365428	212724	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
365430	212725	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	0,8617408512	2,13E+02	5,2202777779999998E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,2240526213	1799,875	10439,275	1061,326292
365432	212726	LC1_024	Beam Observation - 110-190 MHz				LofarStorageManager	3,230484419	1,8473958332999999E+002	4,7303888890000003E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	37	0	366	0,8399259488	1799,875	10439,275	1061,326292
366219	206624	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,951594353	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5074145317	1799,875	10439,275	1415,101722
366224	206625	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366227	206626	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366232	206627	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366235	206628	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366240	206629	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,717466624	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1865413222	1799,875	10439,275	1061,326292
366243	206630	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366248	206631	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366251	206632	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366256	206633	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366259	206634	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366264	206635	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366267	206636	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366272	206637	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366275	206638	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366280	206639	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366283	206640	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
366288	206641	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366291	206642	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,955609979	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5084585945	1799,875	10439,275	1415,101722
366296	206643	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	0,725394432	2,13E+02	5,2202777777800002E+001	0	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	366	0,1886025523	1799,875	10439,275	1061,326292
366299	206644	LC1_037	Beam Observation - 110-190 MHz				LofarStorageManager	1,959625605	1,504908475E+002,1,4940910235000001E+002	5,5679789444400001E+001,5,5382713525E+001	0,1	0,30517578125	200	1,139	14399	0	HBA Dual Inner	38	7	488	0,5095026573	1799,875	10439,275	1415,101722
396263	226338	LC1_047	Beam Observation - 110-190 MHz				LofarStorageManager	2,642334894	2,1283549500000001E+002	5,2202770000000001E+001	0	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	371	0,6870070725	1799,875	10439,275	1075,825285
396267	226339	LC1_047	Beam Observation - 110-190 MHz				LofarStorageManager	55,60772649	2,07252083333E+002,2,0278453289999999E+002	2,6585249999999998E+001,3,0509155E+001	0,1	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	488	14,45800889	1799,875	10439,275	1415,101722
396273	226340	LC1_047	Beam Observation - 110-190 MHz				LofarStorageManager	2,642334894	2,1283549500000001E+002	5,2202770000000001E+001	0	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	371	0,6870070725	1799,875	10439,275	1075,825285
397101	228015	LC1_046	Beam Observation - 110-190 MHz				LofarStorageManager	0,8809897779	2,1283549500000001E+002	5,2202770000000001E+001	0	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	371	0,2290573423	1799,875	10439,275	1075,825285
397105	228016	LC1_046	Beam Observation - 110-190 MHz				LofarStorageManager	32,20639842	2,2349020833E+002,2,2918541667E+002	3,5444722199999998E+000,7,0216666700000001E+000	0,1	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	488	8,37366359	1799,875	10439,275	1415,101722
397111	228017	LC1_046	Beam Observation - 110-190 MHz				LofarStorageManager	0,8809897779	2,1283549500000001E+002	5,2202770000000001E+001	0	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	371	0,2290573423	1799,875	10439,275	1075,825285
397116	228012	LC1_046	Beam Observation - 110-190 MHz				LofarStorageManager	0,8809897779	2,1283549500000001E+002	5,2202770000000001E+001	0	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	371	0,2290573423	1799,875	10439,275	1075,825285
397120	228013	LC1_046	Beam Observation - 110-190 MHz				LofarStorageManager	32,20639046	2,2349020833E+002,2,2918541667E+002	3,5444722199999998E+000,7,0216666700000001E+000	0,1	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	488	8,373661519	1799,875	10439,275	1415,101722
397126	228014	LC1_046	Beam Observation - 110-190 MHz				LofarStorageManager	0,8809897779	2,1283549500000001E+002	5,2202770000000001E+001	0	0,30517578125	200	1,6633	14399	0	HBA Dual Inner	37	0	371	0,2290573423	1799,875	10439,275	1075,825285
399508	228708	LC2_017	Beam Observation - 10-90 MHz				LofarStorageManager	91,58451087	2,0248416666700001E+002,2,12835416667E+002	4,7230555555599999E+001,5,2202777777800002E+001	0,1	0,762939453125	200	1,6633	14399	0	LBA Outer	36	0	488	23,81197283	1799,875	10439,275	243,9830556
400772	230231	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400775	230233	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400868	230279	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400796	230243	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400820	230255	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4515323904	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1173984215	1799,875	10439,275	1061,326292
400804	230247	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400900	230295	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4490514432	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1167533752	1799,875	10439,275	1061,326292
400788	230239	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400831	230261	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400855	230273	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400903	230297	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400887	230289	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400847	230269	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400780	230235	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400783	230237	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400791	230241	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400799	230245	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400807	230249	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400812	230251	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400815	230253	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400823	230257	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
400828	230259	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400836	230263	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	0,4540133376	2,1283529166700001E+002	5,2202638888899997E+001	0	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	366	0,1180434678	1799,875	10439,275	1061,326292
400839	230265	LC2_009	Beam Observation - 110-190 MHz				LofarStorageManager	1,85481601	1,9836474999999999E+002,2,0278454166700001E+002	3,6593638888900003E+001,3,0509166666700001E+001	0,1	0,30517578125	200	2,13266	14399	0	HBA Dual Inner	38	0	488	0,4822521627	1799,875	10439,275	1415,101722
